id_ligand,smiles,docking_score,HeavyAtoms,valid,MW,LogP,HBD,HBA,RotB,TPSA,CNS_MPO,logBB_est,SA_score,QED,ScaffoldSize,Fsp3,RingCount,pains_alerts,reos_alerts,cyp2d6_inhib,cyp3a4_inhib,herg_blocker,hepatotox,ames_mutagen,human_t12,pgp_efflux,bcrp_efflux,bbb_prob,cLogD_74,pKa_basic,logS,Kp_uu_brain,GSH_reactivity,MAOB_inhib,BACE1_selectivity,HT2A_binding,Lipinski_Pass,BBB_Rule3_Pass,LE,LLE,BEI,activity_xgb
lig_10,C[C@@H]1CN(C(=O)Nc2ccc3c(c2)CCC(=O)N3C)C[C@H]1C(=O)O,-6.231,24,True,331.15320615199994,1.78,2,3,2,89.95,2.0,-0.6227000000000001,3.104330065769691,0.8642172607934674,19,0.47058823529411764,3,1,0,0.2668,0.40863064123040005,0.33459999999999995,0.3392612824608,0.169,31.239999999999995,2.3743064123039996,1.865153206152,0.26249999999999996,1.68,8.5,-5.20153206152,0.42689999999999995,0.0,0.20120000000000002,0.37303064123040003,0.269,True,False,0.259625,4.451,18.816064239281317,6.272597789764404
lig_11,CC(C)c1ccc2c(c1)[C@@H](NC(=O)Nc1cnn(C)c1C(F)(F)F)CC2,-6.618,26,True,366.16674595200004,4.371300000000002,2,3,3,58.95,2.0,0.2299776000000002,3.1248799059951535,0.8473605993431089,18,0.6111111111111112,3,0,1,0.4222780000000001,0.6229373491904002,0.5159910000000001,0.5087446983808002,0.2985650000000001,51.97040000000002,3.480853491904001,2.6775567459520007,0.5318040000000003,4.271300000000003,8.5,-6.847317459520001,0.6443780000000001,0.0,0.3048520000000001,0.5355113491904001,0.39856500000000017,True,True,0.25453846153846155,2.246699999999998,18.073733000504472,5.4977216720581055
lig_12,COc1ccc(C2=NO[C@@H](CNC(=O)NC[C@H](c3cccc(C)c3)N3CCOCC3)C2)cc1,-6.754,33,True,452.242355504,2.869320000000001,2,6,8,84.42,3.0,-0.37527935999999984,3.198130571163806,0.6435395161814577,30,0.52,4,0,0,0.39215920000000004,0.5199940711008001,0.47085240000000006,0.45305614220160007,0.253466,36.95456000000001,3.0522127110080004,2.313038355504,0.36070560000000007,2.469320000000001,10.0,-6.9570835550400005,0.5033192000000001,0.0,0.27477280000000004,0.46260767110080003,0.353466,True,False,0.20466666666666666,3.8846799999999986,14.934470241012757,5.388948917388916
lig_13,CN(C)c1ccc(C(=O)Nc2ccc(-c3ccc4[nH]nc(-c5nc6c(-c7ccncc7)cncc6[nH]5)c4n3)cc2)cc1,-8.798,42,True,551.2182064200001,5.943500000000005,3,7,6,128.37,0.0,-0.4194639999999994,2.9059941050026445,0.2331740696984052,39,0.0625,7,1,0,0.5966100000000003,0.7857236412840004,0.7060450000000004,0.6770972825680004,0.41717500000000024,60.54800000000003,4.479836412840002,3.3342682064200018,0.5187400000000004,5.543500000000004,10.0,-8.0,0.5998700000000003,0.0,0.4077400000000002,0.6668536412840003,0.5171750000000002,False,False,0.20947619047619048,2.8544999999999954,15.96101126111276,6.708385467529297
lig_14,O=C(Cc1ccc(NC(=O)c2cc3ccccc3o2)cc1)Nc1cc2c(cc1Br)OCCO2,-7.596,33,True,506.04773380800003,5.400000000000003,2,5,5,89.80000000000001,1.0,-0.07023999999999977,2.2911737377058117,0.37777656859741165,32,0.16,5,1,0,0.5240000000000001,0.7332095467616002,0.6280000000000001,0.6264190935232001,0.3700000000000001,58.20000000000002,4.172095467616002,3.126047733808001,0.5524000000000002,5.100000000000003,9.5,-8.0,0.6444000000000001,0.0,0.3660000000000001,0.6252095467616001,0.47000000000000014,False,False,0.23018181818181818,2.195999999999997,15.01044168865304,5.900693893432617
lig_15,Cc1cc(C)c(C(=O)N2CC(NC(=O)c3cnc4[nH]nnc4c3)C2)o1,-6.782,25,True,340.128388372,0.8171399999999999,2,6,3,117.01,2.0,-1.1695427200000001,3.048967499912906,0.7287532392266746,23,0.3125,4,0,0,0.2690284,0.3333968776744,0.3271998,0.28507975534880003,0.150857,20.537119999999998,2.007112776744,1.5852703883719999,0.13135119999999997,0.41713999999999984,10.0,-4.80985388372,0.31500839999999997,0.0,0.1926856,0.31705407767439997,0.250857,True,False,0.27128,5.96486,19.939529400828768,6.40560245513916
lig_16,O=C(NC1CN(C(=O)c2cc3c(s2)CCCC3)C1)c1cn[nH]c1,-6.534,23,True,330.1150468160001,1.6044,2,4,3,78.09,2.0,-0.47386320000000015,2.621588024722085,0.8972415210602623,23,0.4375,4,0,0,0.276264,0.3943750093632,0.342308,0.32831001872640003,0.17022,28.8352,2.3019900936320004,1.811435046816,0.27217199999999997,1.4044,9.0,-5.10335046816,0.44008400000000003,0.0,0.204176,0.3622870093632,0.27022,True,False,0.2840869565217391,4.9296,19.79309959670493,6.080218315124512
lig_17,O=C(NCc1ccc(N2CCCC2)nc1)Nc1cc(-c2nn[nH]n2)ccc1F,-7.268,28,True,382.1665854480001,2.3227,3,6,5,111.72000000000001,3.0,-0.7234056000000001,2.3643540737433373,0.6244006832709672,27,0.3333333333333333,4,1,0,0.359362,0.46224931708960004,0.432589,0.39222863417920006,0.22613500000000003,32.5816,2.693413170896,2.0789765854480002,0.26237599999999994,2.0227000000000004,9.5,-5.983015854480001,0.4159219999999999,0.0,0.252908,0.41579531708960005,0.326135,True,False,0.25957142857142856,4.9453,19.01788454759849,5.897825717926025
lig_18,Cc1cc(F)c(Br)cc1NC(=O)N[C@@H](c1ccccc1)C1(O)CC(C)(C)NC(C)(C)C1,-7.715,31,True,491.158367552,5.431120000000005,4,3,4,73.39,1.0,0.4553582400000007,3.464957323972305,0.46004143714639717,23,0.625,3,1,0,0.48586720000000033,0.7327212735104005,0.5901784000000003,0.6223305470208004,0.3515560000000002,60.44896000000004,4.154764735104002,3.120494367552001,0.5877096000000004,5.531120000000005,7.5,-8.0,0.6790872000000002,0.0,0.34724480000000024,0.6240988735104003,0.4515560000000003,False,False,0.24887096774193548,2.2838799999999946,15.707764561667975,5.7139573097229
lig_19,COc1ccc(C(=O)N2CCC[C@H](C(=O)N3CCC[C@@H](N)C3)C2)c2cccnc12,-6.399,29,True,396.216140756,2.0452999999999997,1,5,3,88.76,4.0,-0.7037624000000001,3.03587488866782,0.8577378612856325,26,0.5454545454545454,4,0,0,0.32271799999999995,0.4428672281512,0.39317099999999994,0.38120445630239996,0.20226499999999997,31.362399999999994,2.610552281512,2.009806140756,0.28610399999999997,1.6452999999999998,10.0,-5.9848114075600005,0.445198,0.0,0.23181200000000002,0.40196122815119995,0.30226499999999995,True,True,0.2206551724137931,4.3537,16.150275927150243,6.1137590408325195
lig_20,Cc1cnc2cc(C(=O)N3CC[C@H](NC(=O)c4ncc[nH]4)[C@H]3C)ccn12,-6.14,26,True,352.16477388000004,1.39882,2,5,3,95.38999999999999,2.0,-0.7611513599999998,3.770753721570304,0.7447190745999478,24,0.3333333333333333,4,0,0,0.2839292,0.38233855477600004,0.34791740000000004,0.3247951095520001,0.169941,26.19056,2.2638575477600003,1.77181077388,0.2211256,1.09882,9.5,-5.221057738800001,0.3931492000000001,0.0,0.2059528,0.354362154776,0.269941,True,False,0.23615384615384613,4.74118,17.435020352410948,6.236085891723633
lig_21,O=C(N[C@@H]1CCCN(C(=O)c2ccc(O)nn2)C1)c1ccc(F)cn1,-6.267,25,True,345.123717592,0.7508999999999992,2,6,3,108.31,2.0,-1.0508512000000003,2.9337881099129035,0.8497863592245553,23,0.375,3,0,0,0.26505399999999996,0.32909674351839996,0.32256299999999993,0.2831034870368,0.14754499999999995,20.007199999999994,1.9906074351839997,1.5703937175919997,0.14345199999999994,0.3508999999999992,10.0,-4.826687175919999,0.3284339999999999,0.0,0.19003599999999998,0.3140787435184,0.24754499999999996,True,False,0.25068,5.516100000000002,18.15870564829958,5.516429424285889
lig_22,CN(C)C(=O)Nc1ccc(-c2cc3cc(F)ccc3o2)cc1,-6.274,22,True,298.11175594,4.332400000000003,1,2,2,45.480000000000004,4.0,0.2844208000000005,2.0430047467649217,0.7649443482069079,15,0.17647058823529413,3,1,0,0.3999440000000002,0.6062143511880003,0.49326800000000026,0.47918870237600014,0.2866200000000002,52.65920000000003,3.329183511880001,2.597831755940001,0.5556320000000002,4.232400000000004,8.5,-6.147317559400002,0.6689840000000001,0.0,0.29329600000000017,0.5195663511880002,0.3866200000000002,True,True,0.2851818181818182,1.9415999999999967,21.045798681158846,5.2415771484375
lig_23,CN(C)c1ccc2[nH]c(-c3ccc4cc(C#N)cnc4c3)nc2c1,-6.268,24,True,313.13274548000004,3.7157800000000023,1,4,2,68.6,4.0,-0.15148143999999966,2.459854208672292,0.6122176124694675,19,0.10526315789473684,4,1,0,0.40294680000000016,0.5598889490960002,0.49010460000000017,0.4481998981920001,0.2757890000000002,45.72624000000002,3.1125774909600006,2.4278667454800007,0.4600624000000002,3.4157800000000025,9.5,-5.989217454800002,0.5857468000000001,0.0,0.2886312000000001,0.4855733490960002,0.37578900000000015,True,True,0.26116666666666666,2.5522199999999975,20.017069726744182,6.698346138000488
lig_24,CC(C)Oc1cc(Cl)ccc1CNC(=O)N[C@H]1CCC[C@@H](C)C1,-6.332,23,True,338.176105784,4.505100000000003,2,2,5,50.36,3.0,0.37744720000000054,2.8927208852779813,0.8297330812055475,17,0.6666666666666666,2,0,0,0.41030600000000017,0.6280432211568002,0.5053570000000002,0.5055764423136002,0.29525500000000016,54.040800000000026,3.4783922115680013,2.689706105784001,0.5596880000000003,4.505100000000003,8.0,-6.6343110578400015,0.6695860000000001,0.0,0.30020400000000014,0.5379412211568002,0.39525500000000013,True,True,0.2753043478260869,1.8268999999999966,18.723972189934603,4.859729766845703
lig_25,COc1ccc(C[C@@H](CO)CNC(=O)Nc2ccc(OC3CCCC3)cc2)cc1O,-6.676,30,True,414.21547205999997,3.6949000000000027,4,5,9,100.05000000000001,1.0,-0.20311519999999975,2.7655042950707873,0.5014224920715203,25,0.4782608695652174,3,1,0,0.4216940000000001,0.5784350944120003,0.5086430000000002,0.48738018882400014,0.28474500000000014,44.55920000000002,3.3063909441200012,2.5226854720600005,0.3954920000000002,3.5949000000000026,8.5,-6.989604720600001,0.5215940000000001,0.0,0.2977960000000001,0.5045370944120001,0.3847450000000001,True,False,0.22253333333333333,2.9810999999999974,16.117215435721263,6.169414520263672
lig_26,Cc1cc(C(=O)N2CC[C@@H]2CN(C)C(=O)c2ccc(O)nc2)ccn1,-6.489,25,True,340.1535405,1.4773200000000002,1,5,4,86.63000000000001,3.0,-0.7585713600000002,3.140189911491606,0.9108457195786789,22,0.3333333333333333,3,0,0,0.2886392,0.38621630810000007,0.35341239999999996,0.3247006162,0.17386600000000002,26.81856,2.2712350810000004,1.7833495405000002,0.24492560000000002,1.0773200000000003,10.0,-5.140195405,0.4153792,0.0,0.20909280000000002,0.35666990810000004,0.273866,True,False,0.25956,5.01168,19.076679285659235,5.640377044677734
lig_27,O=C(Nc1ccccc1)c1ccc(Nc2cc(O)n(-c3nc4ccc(-c5ccncc5)cc4s3)n2)cc1,-7.206,37,True,504.13684488000007,6.245500000000005,3,8,6,104.96,0.0,-0.027091999999999145,2.571705766073473,0.24779196691145688,36,0.0,6,1,0,0.6347300000000003,0.8004673689760005,0.7471850000000003,0.6763847379520004,0.44227500000000025,61.96400000000004,4.506473689760002,3.3777868448800015,0.5897200000000004,5.745500000000005,10.5,-8.0,0.6648100000000002,0.0,0.42982000000000026,0.6755573689760004,0.5422750000000003,False,False,0.19475675675675677,0.9604999999999952,14.293738045897534,5.972294330596924
lig_28,CC(C)n1cnc(C(=O)NC[C@@H]2CN(c3cncc(C#N)n3)C[C@H]2C)c1,-5.993,26,True,353.19640835600006,1.6279799999999998,1,7,5,99.73,2.0,-0.9295510400000001,3.848799277347367,0.8768117181502898,20,0.5,3,0,0,0.33767879999999995,0.4008776816712,0.40395859999999995,0.3389573633424,0.201399,26.02384,2.3575848167120004,1.8415904083560002,0.23077839999999994,1.0279799999999997,11.0,-5.345954083560001,0.39821879999999993,0.0,0.23511919999999997,0.36831808167120006,0.301399,True,False,0.2305,4.36502,16.967896213597474,5.929399490356445
lig_29,C=C1CC(C)(C(=O)N2CC[C@@H](NC(=O)c3cc(C)n(C)n3)[C@H](C)C2)C1,-6.338,25,True,344.221226136,2.0516199999999998,1,4,3,67.23,6.0,-0.3841577600000001,3.7062597702660938,0.8535762604724202,21,0.631578947368421,3,0,0,0.3030972,0.4329738452272,0.3736134,0.3607856904544,0.192581,32.41296,2.509090452272,1.959707226136,0.3296696,1.7516199999999997,9.5,-5.46802226136,0.4886372,0.3,0.2220648,0.3919414452272,0.292581,True,True,0.25352,4.28638,18.4125774901978,5.580389022827148
lig_30,Cc1cccc(NC(=O)CN2CCN(C(=O)Nc3cccc(N4CCCC4)c3)CC2)c1,-7.327,31,True,421.24777523200004,3.383420000000002,2,4,5,67.92,2.0,-0.052936159999999816,2.0172021651408585,0.7767213666211554,30,0.4583333333333333,4,1,0,0.3830052000000001,0.5549231550464002,0.4668394000000001,0.47150431009280014,0.25917100000000015,43.067360000000015,3.1958635504640007,2.4362737752320007,0.4348336000000001,3.1834200000000017,9.0,-6.904187752320002,0.5671652,0.0,0.2753368000000001,0.48725475504640015,0.35917100000000013,True,True,0.2363548387096774,3.943579999999998,17.39356367155813,6.266332149505615
lig_31,COc1cc(C(=O)N2CCC[C@H](c3nc4c(s3)CCCC4)C2)cc(OC)c1OC,-6.122,29,True,416.17697837599997,4.0675000000000034,0,6,5,60.89,3.0,-0.1229119999999996,2.864973738501753,0.7353906246778853,23,0.5454545454545454,4,1,0,0.4640500000000002,0.6086353956752003,0.5547250000000002,0.5105207913504002,0.3133750000000002,46.54000000000003,3.4593539567520013,2.636426978376001,0.5036200000000003,3.4675000000000034,11.0,-7.195519783760002,0.6222700000000002,0.0,0.32270000000000015,0.5272853956752002,0.41337500000000016,True,True,0.21110344827586205,2.0544999999999964,14.710088058905093,5.520593166351318
