id_ligand,smiles,docking_score,HeavyAtoms,valid,MW,LogP,HBD,HBA,RotB,TPSA,CNS_MPO,logBB_est,SA_score,QED,ScaffoldSize,Fsp3,RingCount,pains_alerts,reos_alerts,cyp2d6_inhib,cyp3a4_inhib,herg_blocker,hepatotox,ames_mutagen,human_t12,pgp_efflux,bcrp_efflux,bbb_prob,cLogD_74,pKa_basic,logS,Kp_uu_brain,GSH_reactivity,MAOB_inhib,BACE1_selectivity,HT2A_binding,Lipinski_Pass,BBB_Rule3_Pass,LE,LLE,BEI,activity_xgb,Composite_Score,d_mpo,d_logBB,d_pgp,d_bcrp,d_kp_brain,d_mw,d_logp,d_clogd,d_tpsa,d_hbd,d_hba,d_rotb,d_dock,d_le,d_lle,d_bei,d_herg,d_cyp3a4,d_cyp2d6,d_hepatotox,d_ames,d_gsh,d_maob,d_ht2a,d_bace1
lig_674,CN1CC[C@H](N2CC(NC(=O)c3ccc4c(c3)CCO4)C2)C1=O,-6.056,23,true,315.15829153199996,0.2662000000000002,1,4,3,61.88,4.0,-0.5763616,2.938798110165383,0.8694600692032348,22,0.5882352941176471,4,0,0,0.19597200000000004,0.2843276583064,0.24863400000000002,0.2420353166128,0.10331000000000003,18.129600000000003,1.7367965830640002,1.395018291532,0.19753600000000002,-0.03379999999999983,9.5,-4.2846829153199995,0.392212,0.0,0.150648,0.2790036583064,0.20331000000000002,true,false,0.26330434782608697,5.7898,19.2157406697488,6.147538185119629,0.20658182574431488,0.5,0.6051977142857142,0.2632034169359998,0.604981708468,0.18442400000000003,0.6515829153199997,0.0,0.0,0.9059999999999999,0.5,0.6000000000000001,0.5714285714285714,0.028000000000000025,0.4220289855072465,1.0,0.4215740669748801,0.5136599999999998,1.0,1.0,0.5796468338719999,1.0,1.0,1.0,0.9668999999999999,1.0
lig_155,CN(C)C(=O)C1(C(=O)N2CCC(N3CCC3)CC2)CC1,-4.987,20,true,279.19467704,0.5515000000000005,0,3,3,43.86000000000001,4.0,-0.4053,2.582708103083746,0.7088020802493262,15,0.9333333333333333,3,0,0,0.19309000000000004,0.29995893540800006,0.24860500000000002,0.24476787081600004,0.10757500000000003,21.412000000000006,1.7789893540800001,1.44464467704,0.2564,0.2515000000000005,9.5,-4.0676967704,0.44537000000000004,0.0,0.15206000000000003,0.288928935408,0.207575,true,false,0.24935000000000002,4.435499999999999,17.86208839248578,6.125398635864258,0.09253896393993623,0.5,0.8495714285714286,0.22101064591999986,0.5553553229599999,0.2907400000000001,0.2919467703999999,0.0,0.0,0.19300000000000034,1.0,0.8,0.5714285714285714,0.0,0.32900000000000007,0.7177499999999997,0.2862088392485781,0.5139499999999998,1.0,1.0,0.5523212918399996,1.0,1.0,1.0,0.9242499999999999,1.0
lig_232,C[C@@H](O)CN1CCN(C(=O)c2cccc3c2OCCO3)CC1,-5.541,22,true,306.157957184,0.5963999999999998,1,5,3,62.24000000000001,4.0,-0.5314992000000002,2.665648406128092,0.8857587819319388,18,0.6875,3,0,0,0.235784,0.3089435914368,0.291748,0.2582471828736,0.12982,19.7712,1.8508759143679998,1.485077957184,0.22323199999999993,0.1963999999999998,10.0,-4.35977957184,0.411304,0.0,0.173856,0.2970155914368,0.22981999999999997,true,false,0.2518636363636364,4.9446,18.098500692143947,5.810899257659912,0.08126004268365619,0.5,0.669286857142857,0.1491240856320002,0.514922042816,0.22260800000000003,0.56157957184,0.0,0.0,0.8879999999999996,0.5,0.4,0.5714285714285714,0.0,0.345757575757576,0.9723000000000002,0.30985006921439473,0.08251999999999983,0.955282042816,1.0,0.41752817126400005,1.0,1.0,1.0,0.7018000000000003,1.0
lig_794,CN(C)c1ccc(C(=O)N2CC(NC(=O)[C@@H]3CC34CC4)C2)cn1,-5.639,23,true,314.174275944,0.8882999999999996,1,4,4,65.54,4.0,-0.5359704000000002,3.4938536071202426,0.8961884388085115,20,0.5882352941176471,4,0,0,0.233298,0.33389885518879997,0.29218099999999997,0.2789677103776,0.134415,23.106399999999997,1.983668551888,1.580664275944,0.23998399999999992,0.5882999999999996,9.5,-4.58589275944,0.4222179999999999,0.0,0.175532,0.31613285518879997,0.23441499999999998,true,false,0.24517391304347827,4.7507,17.948636892872553,5.972497463226318,0.06586813129580556,0.5,0.6628994285714284,0.016331448112000047,0.41933572405600006,0.24443599999999988,0.6417427594399999,0.0,0.0,0.7229999999999998,0.5,0.6000000000000001,0.42857142857142855,0.0,0.3011594202898551,0.8753500000000001,0.2948636892872553,0.07819000000000022,0.8305057240560001,1.0,0.21032289622400005,1.0,1.0,1.0,0.6558500000000002,0.9193357240560002
lig_601,Cc1ccc(N2CCN(C(=O)C(=O)N3CC[C@@H]4CCN[C@H]4C3)CC2)cc1,-7.022,26,true,356.221226136,0.8540200000000007,1,4,1,55.89000000000001,4.0,-0.39836096,3.1078915344601166,0.7584283005626248,25,0.65,4,1,0,0.23124120000000006,0.33956584522720007,0.2897814000000001,0.29372969045440006,0.13270100000000004,22.832160000000005,2.0540504522720004,1.6124272261360002,0.25654160000000004,0.5540200000000006,9.5,-4.98922226136,0.4394612,0.0,0.17416080000000003,0.3224854452272001,0.23270100000000002,true,false,0.2700769230769231,6.16798,19.71246934431444,5.352149486541748,0.055673288335231934,0.5,0.8594843428571429,0.0,0.3875727738639998,0.2789224,0.8755754772800003,0.0,0.0,0.7945000000000004,0.5,0.6000000000000001,0.8571428571428571,0.5110000000000001,0.4671794871794874,1.0,0.4712469344314439,0.10218599999999912,0.8021707738639996,1.0,0.0627030954559993,1.0,1.0,1.0,0.6729899999999999,0.8875727738639996
